Date,Transaction_ID,Number,Description,Notes,Memo,Full_Account_Name,Account_Name,Amount_Num
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-09-26,e598ab4951ad58bcd852aff1fae9ff6c,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-10-26,3ea46e4f72fb8645efd17871178a70fc,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-11-26,17aa4418cef60564373db5c51b9bebdc,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Expenses:Salaries,iLanguage,400
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),7.9
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),10.72
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),5
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),2.15
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-5.64
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Assets:Current Assets:377036,377036,-386.85
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-5.36
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-2.15
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-7.9
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-10.72
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-5
2011-12-29,1a100710d9cfe30bb2f50e810f699b20,377036,Employee2,Cheque 12 Paie Dec 6-24 2011,,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-2.15
2015-06-21,5a26e64f16c7e14a897d0e552e66ff24,4,Employee18,,,Expenses:Salaries,iLanguage,203.43
2015-06-21,5a26e64f16c7e14a897d0e552e66ff24,4,Employee18,,,Expenses:Subcontracts:iField,iField,233.99
2015-06-21,5a26e64f16c7e14a897d0e552e66ff24,4,Employee18,,,Liabilities:Accounts Payable,Accounts Payable,-437.42
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,,Expenses:Salaries,InSpect,1500.01
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),30.87
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),121.44
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),20.12
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),40.5
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-52.07
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-43.58
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-60.72
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-8.39
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-22.05
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-1313.2
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-30.87
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-121.44
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-20.12
2012-03-28,d0ee7e0ec50e9d86089180b28509dff8,2,Employee1,Virement - AccesD Internet,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-40.5
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,,Expenses:Salaries,DislexDisorth,800
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),16.46
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),66.87
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.26
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),0
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-36.57
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-37.35
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-33.44
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.47
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-11.76
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,Paie Nette/Net Pay (Cheque),Assets:Current Assets:Checking Account,Checking Account,-676.41
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-16.46
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-66.87
2012-12-28,a31f2e27401e0782b3f46d509230012c,4,Employee2,Cheque/no 6,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.26
2013-02-25,8b20bb3755758d26d9587f5e42d576eb,16,Employee2,Cheque/no 18,,Expenses:Salaries,DislexDisorth,150
2013-02-25,8b20bb3755758d26d9587f5e42d576eb,16,Employee2,Cheque/no 18,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),3.19
2013-02-25,8b20bb3755758d26d9587f5e42d576eb,16,Employee2,Cheque/no 18,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),1.56
